学校名称,专业中文名称,专业原名称（官网名称）,内容
慕尼黑工业大学,车辆工程,Automotive Engineering,"1. 官网：

https://www.tum.de/studium/studienangebot/detail/automotive-engineering-master-of-science-msc

2. 授课语言：德语C1或雅思6.5（新增方向）

3. 是否NC：否

4. 申请日期：

①　冬季申请：4月1日到5月31日

②　夏季申请：11月1日到12月31日

5. 申请方式：先在UA申请VPD，再在官网申请

①　UA申请VPD：https://www.uni-assist.de/

②　官网申请：https://campus.tum.de/

6. 申请材料：需要GRE

未更新，参考TUM其他专业

7. 匹配度说明+选拔标准：

硕士入学要求+选拔标准：

首先进行首轮评分，满分76分：

其中匹配度占51分，成绩占20分，8周对应专业实习占5分

录取规则：首轮≥53分，获得直录

＜38分拒绝

其他评分将进入第二轮面试

第二轮笔试：申请人会被邀请参加面试

匹配度打分规则：

如果达到或超过最大学时，则获得该类最高分数，否则按比例计算分数，如果匹配度得分小于28分，也不能获得录取

高数： 最大学分数19，最多获得分数19

物理基础（目前未作说明）：最大学分数30，最多获得分数12

电气及信息技术：最大学分数18，最多获得分数15

控制：最大学分数5，最多获得分数5

计算公式：=

绩点打分规则：

按照巴伐利亚算法计算，从3.0开始计算，每高0.1加1分，最高20分

实习打分规则：

对于至少八周的相关专业特定职业培训或相应实习，给予5分。

第二轮打分规则：

面试针对每位申请者单独进行。每位申请者的面试时间至少20分钟，最多30分钟。面试内容将围绕以下三个主题：

①对汽车工程硕士专业的特殊学习意愿（0至最多14分）

是否有特定方向的适应性，通过额外模块或校外活动在该领域的参与证明？（最多5分）

简历中是否能证明对移动性和汽车工业领域有特殊的目标导向性（如：相关领域的额外实习、以往工作经验与学习方向的关联）（最多得4分）

是否有特定的研究型工作经验（如：之前学习选择中的特别研究倾向，参与研究项目）？（最多5分）

②对本科阶段能力进行评估（0至40分）

展示至今的专业知识，以往的学习重点（10分）

在本科学习中获得的、与表中所列领域相关的能力（20分）

毕业论文主题（10分）

③沟通能力（0至22分）

清晰、流畅并且风格适合情境地表述和讨论问题（最多2分）

准确表达自己的思想和观点，面对更复杂的问题时能够结构化地回答（最多5分）

对初学领域或专业重点的问题回答术语精准同时易于理解（最多3分）

通过论据和合理的例子有说服力地支持自己的声明（最多5分）

对科学话题或关于自己的能力和期望的问题能够轻松理解，或在需要时通过提问进行澄清（最多7分）

录取规则：首轮分数+二轮分数≥93分，获得录取

 

8. 硕士学习内容：

主修模块：可以从最多5个主题支柱中选择主修模块，包括：汽车、驱动、电气/电子与辅助、生产/材料、方法学以及工程学。

辅修模块

大学实习

研究实践（学期论文、团队项目或研究实习）

关键能力（语言课程、软技能工作坊等）

硕士论文

Modulhandbuch：

https://collab.dvb.bayern/display/TUMedschooloffice/Studiengangspezifische+Dokumente+M.Sc.+AE?preview=/73390144/73393708/Modulhandbuch_TUM%20School%20ED_MSC_AE_W2021.pdf

"
慕尼黑工业大学,机械工程,Maschinenwesen,"1. 官网：

https://www.tum.de/studium/studienangebot/detail/maschinenwesen-master-of-science-msc

2. 授课语言：德语C1或雅思6.5（新增方向）

3. 是否NC：否

4. 申请日期：

①　冬季申请：4月1日到5月31日

②　夏季申请：11月1日到12月31日

5. 申请方式：先在UA申请VPD，再在官网申请

①　UA申请VPD：https://www.uni-assist.de/

②　官网申请：https://campus.tum.de/

6. 申请材料：需要GRE

未更新，参考TUM其他专业

7. 匹配度说明+选拔标准：

①　硕士入学要求+选拔标准：

首先进行首轮评分，满分79分：

其中匹配度占54分，成绩占20分，8周对应专业实习占5分

录取规则：首轮≥54分，获得直录

＜32分拒绝

其他评分将进入第二轮笔试

第二轮笔试：申请人会被邀请参加笔试

匹配度打分规则：

如果达到或超过最大学时，则获得该类最高分数，否则按比例计算分数，如果匹配度得分小于30分，也不能获得录取

高数： 最大学分数12，最多获得分数10 

力学：最大学分数12，最多获得分数10 

机械绘图及机械零件（包括CAD及机械制图 5CP，机械零件15CP或机械零件中的基础，制造，应用部分7CP）：最大学分数12，最多获得分数10


材料：最大学分数10，最多获得分数10 

其他工程领域（热力学、信息技术、控制、流体力学，至少满足两个）：最大学分数11，最多获得分数14 

计算公式：=

绩点打分规则：

按照巴伐利亚算法计算，从3.0开始计算，每高0.1加1分，最高20分

实习打分规则：

对于至少八周的相关专业特定职业培训或相应实习，给予5分。

第二轮打分规则：

申请人会被邀请参加特定科目的笔试（取决于匹配度情况），笔试时间持续60min，满分60分

若参加考试的科目均≥24分，获得录取

8. 硕士学习内容：

该硕士学位课程的模块结构包含了广泛的领域，旨在为学生提供坚实的工程科学基础、深入的机械工程核心学科知识，以及对相关领域的了解。以下是课程模块的概览：

工程科学基础：包括但不限于制造技术、自动化技术、气动力学、非线性连续介质力学、有限元方法、运动技术等。

机械工程的核心学科：诸如电机、机器人动力学、网络控制系统、技术物流系统规划、界面与颗粒技术等。

相关领域：涵盖实时系统、能源经济学基础、管理科学、软件工程中的项目组织与管理、生物物理学基础等。

此外，学生还需要参与高校实习、研究实践（如学期论文、团队项目或研究实习），并且有机会通过选修关键技能课程（包括语言课程和软技能工作坊）来提升个人能力。最终，学生将通过完成硕士论文来展示其研究能力和对专业知识的掌握。

Modulhandbuch：

https://collab.dvb.bayern/pages/viewpage.action?pageId=73390235&preview=/73390040/73391954/Modulhandbuch_Fakultat_fur_Maschinenwesen_MSC_MW_W2013.pdf

"
亚琛工业大学,自动化技术,Automatisierungstechnik,"1. 官网：https://www.rwth-aachen.de/cms/root/studium/Vor-dem-Studium/Studiengaenge/Liste-Aktuelle-Studiengaenge/Studiengangbeschreibung/~bjtg/Automatisierungstechnik-M-Sc-/
3. 授课语言：德语C1
4. 是否NC：否
5. 申请日期：
①　冬季申请：3月1日截止
②　夏季申请：9月1日截止
6. 申请方式：在官网申请
官网申请：https://online.rwth-aachen.de/
7. 申请材料：需要GRE，申请时无需APS和语言
GRE要求：
文本推理：145
数量推理：160
写作：3.0
8. 匹配度说明：
根据所选的专业方向不同，有不同的匹配度要求
机械方向
①机械工程应用方向：
力学，材料强度，静力学，动力学（18CP）
机械设计，机械原理（13CP）
热力学（6CP）
流体力学，传热学（8CP）
材料学（8CP）
数学，线代，微积分，数学分析，数值计算（17CP）
控制（6CP）
②机械工程基础方向
力学，材料强度，静力学，动力学（22CP）
机械设计，机械原理（9CP）
热力学（9CP）
流体力学，传热学（14CP）
材料学（6CP）
数学，线代，微积分，数学分析，数值计算（26CP）
控制（7CP）
仿真技术/计算机工程方向
力学，材料强度，静力学，动力学（12CP）
仿真技术（15CP）
热力学（7CP）
软件技术，数据结构和算法，高性能计算（10CP）
数值计算，线代，微积分，数学分析（25CP）
计算机方向（Informatik）
编程，软件技术（8CP）
数据结构和算法（6CP）
信息工程学，驱动系统，实践（16CP）
形式系统，可计算性，逻辑学（14CP）
线代，数分，数值计算，概率论（25CP）
材料与过程技术方向
力学，材料强度，静力学，动力学（12CP）
材料科学（23CP）
物理，化学（20CP）
线代，微积分，数学分析（15CP）
电气方向
电气技术基础（24CP）
计算机基础（10CP）
物理基础（10CP）
线代，微积分，数分，数值计算（25CP）
系统理论，控制技术（6CP）
机电方向
电气基础，力学，材料强度，静力学，动力学（40CP）
控制技术，测量与操控技术（9CP）
线代，微积分，数学分析（19CP）
物理方向
数学，数学分析，线代（30CP）
理论物理（30CP）
实验物理（30CP）
以上学分要求缺30CP以内可以录取
此外还需要至少6周实习，可以注册后再补

9. 硕士学习内容：
跨领域必修课程：30学分
跨领域选修课程（补充区域）：4学分
进阶课程区域：19学分
专业深化课程区域：20至24学分
应用课程区域：13至17学分
硕士论文：30学分
总计：120学分
硕士学习计划：https://www.maschinenbau.rwth-aachen.de/global/show_document.asp?id=aaaaaaaablgsqvp
Modulhandbuch：
https://online.rwth-aachen.de/RWTHonline/pl/ui/$ctx;design=ca2;header=max;lang=de/wbModhbReport.downloadPublicMHBVersion?pOrgNr=1&pStpStpNr=474&pDocNr=5462173
"
亚琛工业大学,通用机械工程 ,Allgemeiner Maschinenbau,"1. 官网：
https://www.rwth-aachen.de/cms/root/studium/vor-dem-studium/studiengaenge/liste-aktuelle-studiengaenge/studiengangbeschreibung/~bkwg/allgemeiner-maschinenbau-m-sc-/
2. 授课语言：德语C1
3. 是否NC：否
4. 申请日期：
③　冬季申请：3月1日截止
④　夏季申请：9月1日截止
5. 申请方式：在官网申请
官网申请：https://online.rwth-aachen.de/
6. 申请材料：需要GRE，申请时无需APS和语言
文本推理：145
数量推理：160
写作：3.0
7. 匹配度说明+选拔标准：
学分要求：
数学：17CP
机械制图和 CAD：4 CP
机械元件：9 CP
力学：18 CP
控制工程：6 CP
流体力学：6 CP
热力学：7 CP
传热学：6 CP
材料科学：8 CP

8. 硕士学习内容：
硕士学习内容分为以下几个部分：
三个学期的课程分为两个部分。在前两个学期的考试阶段，应完成所有与课程相关的必修和选修模块。在第三个学期，独立研究确定的主题并准备硕士论文。
专业知识为以下模块：
医疗技术
微系统技术
模拟技术
流体力学
材料工程
Modulhandbuch：
https://online.rwth-aachen.de/RWTHonline/pl/ui/$ctx;design=ca2;header=max;lang=de/wbModhbReport.downloadPublicMHBVersion?pOrgNr=1&pStpStpNr=460&pDocNr=4314252
"
斯图加特大学,机电一体化,Mechatronik,"1. 官网：
2. https://www.uni-stuttgart.de/studium/studienangebot/Mechatronik-M.Sc-00001./
3. 授课语言：德语C1
4. 是否NC：否
5. 申请日期：
⑤　冬季申请：5月15日到7月15日
⑥　夏季申请：12月1日到1月15日
6. 申请方式：在官网申请
官网申请：https://campus.uni-stuttgart.de/
7. 申请材料：无特殊
8. 匹配度说明+选拔标准：
录取规则
申请的审批流程分两个阶段，审核官按照成绩和匹配度打分，其中满分120分，匹配度占100分，成绩占20分。
总成绩高于99分则直接录取，80-99分进入第二轮面试或发放带补课的录取，小于80分直接拒绝
将成绩换算成巴伐利亚算法，其中每比2.0小0.1可以得两分，最高20分

由于没有给出明确的匹配度要求，我们参考其本科课程：
高等数学 第 1+2 部分
高等数学 第 3 部分 
系统动力学
控制工程 
机械动力学
电气工程/计算机科学 
机械工程
程序设计与软件开发
工程力学
电气工程基础 
自动化技术 
工程力学 Il 
数据结构与算法
制造业与工厂组织导论
电路 
机械设计基础 1+1l 
电气工程/计算机科学 
机械工程
动力学数值方法
测量技术
9. 硕士学习内容：
硕士课程包括四个可选的必修模块，其中包括系统技术、经典机械工程、电气工程和信息技术以及计算机科学领域的组合，必修模块要求修满48个学分，选修模块要求修满36个学分。在毕业之前应进行为期十二周的工业实习。
斯图机电硕士提供六个可选的继续深入学习的方向，分别为：
①　工业控制技术和驱动技术
②　系统理论和控制工程
③　系统工程
④　建模和模拟
⑤　生产工程和物流技术
⑥　电气工程
毕业方向：
机电一体化的毕业生可以在制造公司、机器/设备制造商、自动化和控制制造商、执行器/传感器/驱动器制造商、医疗技术、楼宇自动化领域工作，交通工程或环境技术找工作。
Modulhandbuch：
https://campus.uni-stuttgart.de/cusonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1657&pStpStpNr=397&pStartSemester="
斯图加特大学,自主系统,Autonome Systeme,"1. 官网：
https://www.uni-stuttgart.de/studium/studienangebot/Autonome-Systeme-M.Sc./
2. 授课语言：德语C1
3. 是否NC：是
4. 申请日期：
⑦　冬季申请：5月15日到7月15日
⑧　夏季申请：12月1日到1月15日
5. 申请方式：在官网申请
官网申请：https://campus.uni-stuttgart.de/
6. 申请材料：无特殊
7. 匹配度说明+选拔标准：
录取规则
申请流程分两个阶段，审核官按照成绩和匹配度打分，其中满分120分，匹配度占100分，成绩占20分。
总成绩高于110分则直接录取，90-110分进入第二轮面试或发放带补课的录取，小于90分直接拒绝
将成绩换算成巴伐利亚算法，其中每比3.0小0.1可以得1分，最高20分

学分要求：
1)	数学，高数1,和2必须满足(18CP)，高数3和概率论（6CP）至少满足一个
2)	计算机和电子模块，以下四个至少满足三个：数据结构和算法（9CP），计算机基础（6CP），人工智能基础（6CP），自动化技术1（6CP）
3)	技术系统模块，以下四个课程至少满足三个：力学（9CP），电气基础（9CP），机械系统动力学（6CP），信息系统建模（6CP）
4)控制模块，至少满足一个：控制技术1（6CP），控制技术导论（6CP）

8. 硕士学习内容：
提供两种学习方向：
网络智能
智能自动化
以及下列应用方向：
生产
驾驶
飞行
机器人技术
能源系统。
Modulhandbuch：
https://campus.uni-stuttgart.de/cusonline/wbModhbReport.downloadPublicMHBVersion?pOrgNr=3&pStpStpNr=1029&pDocNr=11127151"
斯图加特大学,电动汽车,Elektromobilität,"1. 官网：
2. https://www.uni-stuttgart.de/studium/studienangebot/Elektromobilitaet-M.Sc.-00001/
3. 授课语言：德语C1
4. 是否NC：否
5. 申请日期：
⑨　冬季申请：5月15日到7月15日
⑩　夏季申请：12月1日到1月15日
6. 申请方式：在官网申请
官网申请：https://campus.uni-stuttgart.de/
7. 申请材料：无特殊
8. 匹配要求
要求申请者必须拥有电气工程与信息技术、车辆与发动机技术或其他内容相关联的学科中，至少六个学期的学士学位（或等同学位）。有关招生程序和确定专业资格标准的完整信息，请参阅招生规定。
参考电气工程与信息技术本科课程
高数	15ECTS
编程基础与软件系统	9ECTS
电气工程	27ECTS
信号与系统	15ECTS

9. 硕士学习内容：
提供三个学习方向：
自动驾驶
电驱
电池系统和智能网络
职业前景：
电动汽车领域的硕士学位，为毕业生开启了广阔的职业道路。无论是从事新型问题解决方案的研究、创新产品的开发、产品规划与质量保证、销售与用户支持、企业咨询、在高校级别的教学工作，还是担任专利律师，毕业生几乎可以在工业、服务业和公共服务的所有行业中找到适合的岗位。
Modulhandbuch：
https://campus.uni-stuttgart.de/cusonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1689&pStpStpNr=1154&pStartSemester="
卡尔斯鲁厄理工学院,机电和信息技术,Mechatronik und Informations­technik,"官网：
https://www.sle.kit.edu/vorstudium/master-mechatronik-informationstechnik.php
2.学制：4学期
冬季学期： 7.15截止 
夏季学期： 1.15 截止
3.学费 1500 欧/学期
4.授课语言：德语，德福4×4或DSH-2或歌德C2或Telc C1 HS
5.是否受限：否
6.申请材料：基本材料，申请时可用德语B1同时申请语言班
7.申请方式：网申
https://bewerbung.studium.kit.edu/prod/campus/Portal/Start
8.匹配度说明：
至少8LP 电气工程
至少4LP工程力学 满足
至少21分高数（需包含：拉普拉斯变换，多维分析，面积积分，向量分析，偏微分方程，傅里叶理论，随机性） 
至少6学分控制工程（需包含：连续时间和离散时间信号的研究，控制回路元素，控制回路的分析，单变量系统的控制器设计方法）

9.硕士课程
120个学分在内容如下：
必修科目通用机电一体化32 CP
专业模块 35 CP
选修模块 17 CP
跨学科选课 6 CP
硕士论文30 CP

专业模块可选择：
车辆技术
能源技术
微系统技术
医疗技术
工业自动化
机电一体化控制工程
机器人
机电系统建设"
卡尔斯鲁厄理工学院,机械制造,Maschinenbau,"1.	网址：
https://www.sle.kit.edu/vorstudium/master-maschinenbau.php
2.	申请日期：
3.	学费 1500欧/学期
冬季学期：9.30
夏季学期：3.31
4.申请方式：通过大学官网申请
https://bewerbung.studium.kit.edu/prod/campus/Portal/Start
5.语言：德语（德福16/DSH2）或英语B2，申请时提交德语B2即可
6.申请材料：需要出示至少18周的实习证明

7.匹配度说明：
申请者需要具备学士学位或至少与KIT学士学位的模块内容和范围相当的学位，以及18周的工业实习（详见入学规定）。其中最多可以作为预实习完成6周，至少12周必须作为专业实习完成。

参考本课程

高数123	共21
工程力学123	共23
材料科学12	共11
材料科学实习	3
热力学与热传导	7 
流体力学	8 
物理	5
电气/电子技术	8
自动控制原理	7 
信息学	6
机械结构1-4	共20
机械与过程	7
制造工艺	4
企业生产经济学（包括大作业）	5

如果匹配度不够直录，会被邀请参加入学考试
为了被录取到硕士课程，必须证明具备招生规定中规定的最低知识和最低成绩。如果无法提供这些证明，有另一选择，即通过参加入学考试来证明所需的能力。
由于入学考试的参加者将由录取委员会根据申请资料进行审核决定，因此建议尽早提交申请文件。在申请状态显示为“预备排除”时，说明申请者有资格参加入学考试。
入学考试可以选择使用德语或英语进行。
入学考试通常在三月中旬（夏季学期申请）和九月中旬（冬季学期申请）举行。
对于2023/24年冬季学期的申请，考试采用在线形式进行
8.学习方向：
KIT 机械工程硕士学位的毕业生能够在机械工程的增值过程中独立工作，并且由于他们以研究为导向的培训，还可以为科学做出贡献。特别是，他们有资格在工业、技术服务和科学领域从事负责任的工作，并获得攻读博士学位的能力。
毕业生获得广泛而深入的工程基础知识。这是由一个强制性领域保证的，其中包括机械工程、建模和模拟的数学方法以及产品开发过程。这使他们能够独立处理研究状态并进一步开发方法。您可以开发、评估和解释全面的、跨学科的模拟研究。他们能够基于对市场需求和增值流程的理解开发机械工程产品。所使用的方法和程序可以反映并适应不断变化的边界条件，以优化自己的方法。
在高级领域，由两个主要领域和相关课程组成，毕业生获得必要的知识，将一般基础知识转移到机械工程中的具体问题。这使他们能够在复杂的研发项目中发挥重要作用，并能胜任地参与创新过程，并为以后的管理职能做好专业准备。"
德累斯顿工业大学,机电一体化,Mechatronik ,"网址：
https://tu-dresden.de/studium/vor-dem-studium/studienangebot/sins/sins_studiengang?autoid=295
2， 申请时间：冬季学期：4.1-7.15
3， 学制：十学期（Diplom学制，申请时应申请高年级入学）
4， 语言：德语（可用B1加B2在读证明或者B2证书申请语言班）
5， 申请方式：UA
6， 申请材料：常规
7， 匹配度说明：
在基础学习期间，学生应学习必要的数学、科学和工程基础知识：
科学基础知识：
• 数学
• 物理/化学
计算机科学
电气工程基础知识：
• 电场和磁场 
• 电路技术
• 系统理论
机械工程基础：
• 材料和技术力学
• 设计和生产技术
• 运动学和动力学
除此以外，电力工程、自动化和测量技术、设备开发和机器人技术也应该有所涉及。
8， 硕士学习内容：

在5-10学期能够选择的深入学习的方向有：
多体系统（由单个物体组成的机械系统）、流体动力系统、机械设计、闭环控制、电力驱动技术、过程信息处理、设计技术
值得注意的是：必须在基础学习结束时完成为期 6 周的基础实习，第 7 学期中，学生应完成 20 周的实践培训。"
德累斯顿工业大学,机械制造,MASCHINENBAU AUFBAUSTUDIUM ,"网址：
https://tu-dresden.de/studium/vor-dem-studium/studienangebot/sins/sins_studiengang?autoid=7
2. 申请日期：
          冬季学期：4.1 - 7.15
3. 申请方式：UA 网申
4. 申请材料：基本材料
5. 学制：5学期  
6. 语言：
德语，德福4×4或DSH-2或歌德C2或Telc C1 （可用B1加B2在读证明或者B2证书申请语言班）
7. 是否NC：否
8. 匹配度说明：
申请人应学过以下课程：
数学、工程力学-静力学、工程力学-材料强度、工程力学-运动学和动力学、流体力学基础、工程热力学/传热学、生产工程、电气工程基础等专门章节以及机械课程设计、计算机科学、材料技术基础等课程。
9.学习方向：
本课程的重点是面向应用的知识转移。学生可以选择八个学习领域之一。它主要由必修领域的模块在必修的基础上确定。研究实习和跨学科和技术资格模块完善了课程范围。第 5 学期旨在准备毕业论文。
您可以选择的学习方向有：
通用和建设性机械工程
能源科技
机动车辆和轨道车辆
轻质结构
航空航天工程
生产（技术）
机械工程模拟
加工机械和纺织机械制造

根据所选择的研究领域和专业，毕业生可以担任计算工程师，例如计算机工程师。对于学习重点在固体力学、流体力学或热力学等方向的同学，可作为机械设计师、工业工程师、在技术方面、作为生产计算机科学家或通用机械设计师。"
达姆施塔特工业大学,机电一体化,Mechatronik,"网址：
https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_182336.de.jsp
2.申请时间：
冬季学期：通常6.1开始（但是24年改成3.1-8.31）
夏季学期：通常12.1开始，1.15结束
3.学制：四学期
4.语言：德语（德福16，DSH 2,TELC C1）,有部分课程是英语的
5.申请方式：大学官网申请
6.申请材料：常规
7.匹配度说明：
高数1234	32ECTS
电子信息类	27ECTS
力学 	24 ECTS
机械设计类	14 ECTS
测量技术	6 ECTS
计算机类	7 ECTS
材料类	3 ECTS
信号分析和控制类	17 ECTS

8.硕士学习内容：

必修模块：31-34 CP
专业选修模块：44-47 CP
跨专业选修模块：12 CP
毕业论文：30 CP
达姆官网并未明确给出机电硕士的方向，根据Modulhandbuch,申请人应该可以学习机电系统、微电子技术、系统动力学、控制技术、机械动力学、生产技术等（见上图）。"
达姆施塔特工业大学,计算机工程,Computational Engineering,"官网:
https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_183616.de.jsp
2.学制：四个学期
3.截止时间：
冬季学期：06.01–07.15
 夏季学期：12.01 -01.15（可能会更新）
4.授课语言：德语C1
5.申请材料：常规材料
6.申请方式：网申
7.匹配度说明：
申请人应至少有：
数学课程中的至少18个CP，工程中的至少12个CP和计算机科学中的至少12个CP

如果匹配度不满足要求，为了验证特定科目的知识，考相应学科领域的主考官或部门可以进行口头或笔试入学考试。
查看其对应的本科学习课程：
数学 I机械工程(8 CP)
功能和面向对象编程(10 CP)
技术力学(6 CP）
电气工程与信息技术(6 CP)
数学 II机械工程(8 CP)
算法与数据结构(10 CP）
技术机械 II(6 CP）
电气工程与信息技术II(6 CP）
数学 III机械工程专业(4 CP）
基础CAE/CAD(4 CP)
技术机械 III(6 CP)
材料科学(4 CP)
几何方法CAE/CAD(5 CP)
电场和磁场的数值计算(5 CP)
数学 IV电子技术(7 CP)
初等偏微分方程(6 CP)
计算工程与机器人学(5 CP)
8.研究生课程：
入学以后可以深入学习的方向有：
土木工程和大地测量学
机械工程
电气工程和信息技术
计算机方向
计算机器人
Strömung und Verbrennung方向"
慕尼黑工业大学,能源与过程工程,Energie- und Prozesstechnik,"1. 官网：https://www.tum.de/

2. 授课语言：德语C1

3. 申请日期：

①　冬季申请：4月1日到5月31日

②　夏季申请：11月1日到12月31日

4. 申请方式：现在UA申请VPD，再在官网申请

①　UA申请VPD：https://www.uni-assist.de/

②　官网申请：https://campus.tum.de/

5. 申请材料：无特殊

6. 匹配度说明+选拔标准：

 

首先进行首轮评分，满分79分：

其中匹配度占54分，成绩占20分，8周对应专业实习占5分

录取规则：首轮≥54分，获得直录

＜32分拒绝

其他评分将进入第二轮笔试

第二轮笔试：申请人会被邀请参加第二轮个别专业的笔试

笔试时间持续60分钟，英语/德语出题，如果申请人获得了要求的最低分数，可以被录取

匹配度打分规则：

如果达到或超过最大学时，则获得该类最高分数，否则按比例计算分数

 

高数： 最大学分数19，最多获得分数16

力学：最大学分数12，最多获得分数10

机械：最大学分数7或5，最多获得分数6

材料：最大学分数15，最多获得分数8

热力学：最大学分数6，最多获得分数5

流体力学：最大学分数6，最多获得分数5

传热学：最大学分数5，最多获得分数4



绩点打分规则：

 

按照巴伐利亚算法计算，从3.0开始计算，每高0.1加1分，最高20分

实习打分规则：



对于至少八周的相关专业特定职业培训或相应实习，给予5分。

第二轮打分规则：



每项测试满分60分，通过所需最低分数为24分

7. 硕士学习内容：

硕士学习内容分为以下几个部分：

重点模块，补充课程，实习，研究项目，关键能力培养以及硕士论文

重点模块分为：基础知识、能源系统、能源机械及组件、过程工程和工业应用领域

Modulhandbuch：

https://collab.dvb.bayern/display/TUMedschooloffice/Studiengangspezifische+Dokumente+M.Sc.+EP?preview=/73390112/73393479/Modulhandbuch_TUM%20School%20ED_MSC_EuP_W2021.pdf"
亚琛工业大学,可持续材料能源供应,Nachhaltige Rohstoff- und Energieversorgung,"学费：无
1. 官网：https://www.rwth-aachen.de/
2. 授课语言：德语C1或英语B2
3. 申请日期：
冬季申请：3月1日截止
夏季申请：9月1日截止
4. 申请方式：在官网申请
官网申请：https://online.rwth-aachen.de/
5. 申请材料：无特殊
6. 匹配度说明+选拔标准：
①　硕士入学要求+选拔标准：
本科取得至少180ECTS
至少55个学分来自工程技术基础领域
至少20个学分来自专业基础领域，涉及以下领域之一或多个：
资源技术/开采
资源/能源法
加工工艺
回收技术
地质学与矿物学
测量技术
环境与可持续发展
7. 对应本科学习内容：
除了工程技术和专业内容的基础学习外，还提供三个专业方向供选择：采矿、回收和能源。
Modulhandbuch：
https://www.rohstoffe.rwth-aachen.de/global/show_document.asp?id=aaaaaaaaccmlkak
8. 硕士学习内容
分为四个方向，三个德授一个英授：
资源开采
回收
能源
废物回收与安全（英授）
主要学习内容包括：
原材料开采、回收利用、可持续能源供应、最终处置、矿山勘测、加工、加工工程、地质学
"
亚琛工业大学,能源工程,Energietechnik,"学费：无
1.官网：https://www.rwth-aachen.de/
2.授课语言：德语C1
3.申请日期：
冬季申请：3月1日截止
夏季申请：9月1日截止
4.申请方式：在官网申请
官网申请：https://online.rwth-aachen.de/
1. 申请材料：额外要求GRE
阅读145分，定量推理160分，写作3分
6.匹配度说明+选拔标准：
①　硕士入学要求+选拔标准：
欠缺30学分以内可以被录取：
力学18学分
机械13学分（机械设计＋CAD）
热力学7学分
传热学6学分
材料8学分
控制6学分
流体力学6学分
数学17学分
对应本科学习内容：
主要内容为：机械、高数、力学、物理学、化学、计算机、电气学、热力学、材料学、仿真技术、流体力学、传热学、控制以及项目实践、实习和毕业论文
Modulhandbuch：
https://online.rwth-aachen.de/RWTHonline/ee/ui/ca2/app/desktop/#/pl/ui/$ctx/wbModhbReport.downloadPublicMHBVersion?$ctx=design=ca2;header=max;lang=de&pOrgNr=1&pStpStpNr=369
8.硕士学习内容
必修课15学分，选修课9-18学分，跨专业选修课17-24学分，毕业论文30学分
 
专业方向分为：推进动力学，能源供应和能源系统设计
Modulhandbuch：
https://online.rwth-aachen.de/RWTHonline/ee/ui/ca2/app/desktop/#/pl/ui/$ctx/wbModhbReport.downloadPublicMHBVersion?$ctx=design=ca2;header=max;lang=de&pOrgNr=1&pStpStpNr=1833"
