学校名称,专业中文名称,专业原名称（官网名称）,内容
斯图加特大学,综合城市化与可持续设计,Integrated Urbanism and Sustainable Design (IUSD),"授课语言：英语，要求托福79分以上

1.        官网： https://www.uni-stuttgart.de/studium/studienangebot/Integrated-Urbanism-and-Sustainable-Design-IUSD-M.Sc-00001./

2.        申请方式：网申，通过C@MPUS，如有问题请咨询相关人员： info@iusd.uni-stuttgart.de 
 
3.        截止日期：6.1-10.15

4.        申请材料：基本材料

5.        匹配度说明及选拔标准：
①.        建筑、城市规划、风景园林、空间规划等领域的毕业生，以及其他本科课程的毕业生或具有相关专业经验的感兴趣的人士均可申请。
②.        学生应该对跨文化合作以及在可持续城市发展领域开发整体、跨学科、协作和创新方法感兴趣。
③.        选拔分数说明：总分70，0-20本科专业能力评估，0-20工作经验及能力，0-20毕业成绩均分，0-10动机信，分数低于35分将不予考虑。

6.        本科课程：本科无直接对应专业，这里以建筑和城市规划为参考
建筑史
建筑经济学基础和规划方法
现代建筑理论的发展
设计和展示
几何和 CAD
画图
施工技术 I II
支撑结构
结构基础
建筑规划
建筑理论和社会学
学习模块五：城市与风景
城市化与生态学概论
核心模块：设计/项目工作
强调展示和设计
城市与景观项目
综合项目土木工程
补充模块：
基础模块：建筑经济学 特殊设计与规划方法 建筑理论 建筑史研讨会 历史建筑与城市 规划方法与规划策略 城市社会学 建筑与住房社会学 建筑经济学 环境保护与建筑：公共法律框架条件与实践 现代性理论
设计和展示：计算机设计 1 2 雕塑和空间工作 2 绘图 3 
结构工程：支撑结构 3 建筑物理2 建材理论2 建筑技术2 支撑结构的特殊领域 轻质结构 建筑施工的特殊领域 设计和建造 设计和施工的特殊领域 I 可持续建筑施工策略 建设战略可持续性 2 建筑施工和设计 建筑施工和建筑设计 
建筑规划：房间概念 1 房间概念 2 住房1 住房 2 架构分析 公共建筑
城市和景观：景观与环境 城市规划与城市管理 城市和开放空间 城市与社会 城市与风景 市、区 城市和地区 城市规划理论与方法 城市和流动性

7.        硕士课程：该专业的独特之处在于将学习重点从能源效率或生态学等个别学科转向以可持续设计。
 
8.        毕业方向：在国际城市规划领域工作——发展合作、非政府组织、市政当局、大学以及私人建筑和城市规划公司都有工作机会。
"
维尔茨堡大学,人机交互,Human-Computer Interaction ,"授课语言：德语（英语）

1.        官网： https://www.uni-wuerzburg.de/studium/angebot/faecher/mcs/

2.        申请方式：
Uni-Portal上申请（五月中旬会开放）官网： https://www.uni-wuerzburg.de/studium/studienangelegenheiten/bewerbung-und-einschreibung/masterstudiengaenge/
如有其他问题，请联系： fachstudienberatung-mcs@uni-wuerzburg.de
studienberatung.hci-master@uni-wuerzburg.de

3.        截止日期：冬季学期五月中旬开放申请通道，-7.15
                 夏季学期：-1.15

4.        申请材料：无特殊要求

5.        授课语言：德语（英语）
 
没有找到具体语言等级要求，如果有兴趣可以发上面那个邮件问一下

6.        匹配度说明及选拔标准：
①.        本科在基础心理学、研究方法和统计学、软件人体工程学和可用性、以用户为中心的设计方法、计算机科学基础、编程技术、软件技术、用户界面或交互领域的模块中至少 60 ECTS。
②.        除了这些入学要求外，还要参加入学考试（笔试），主题如下： 
应用认知心理学
设计和可用性测试 
科学工作 
编程实践 
人机交互技术 
软件设计原则
③.        分数>50% 通过（可以申请一次补考机会）

7.        本科课程：
 First Semester:
Computer Science:
Foundations of Algorithms and Data Structures (MCS): 29 ECTS
Introduction to Programming (MCS): 10 ECTS
Psychology:
Statistics 1: 6 ECTS
Foundations of Human-Computer Systems & General Psychology: 8 ECTS
Second Semester:
Computer Science:
Software Engineering (MCS): 10 ECTS
Introductory Programming Practicum (MCS): 10 ECTS
Psychology:
Statistics 2: 6 ECTS
Special Areas of Psychology: 5 ECTS
Third Semester:
Computer Science:
Software Quality: 5 ECTS
Software Practicum Design: 10 ECTS
Psychology:
Usability & Software Ergonomics: 10 ECTS
Research Methods: 5 ECTS
Fourth Semester:
Computer Science:
Interactive Computer Graphics: 5 ECTS
Interactive Computer Graphics Exercise: 5 ECTS
Psychology:
Interaction Guidelines: 5 ECTS
User-Centered Design Methods: 10 ECTS
Key Qualifications: 5 ECTS
Fifth Semester:
Computer Science:
Current Trends in Human-Computer Systems: 5 ECTS
MCS Project: 12 ECTS
Elective Area: 5 ECTS
Psychology:
Inclusive Design & Accessibility: 5 ECTS
Test Person Studies: 1 ECTS
This curriculum showcases a comprehensive approach that blends theoretical knowledge with practical skills across both disciplines, focusing significantly on the intersection of computer science and psychology, particularly in areas like usability, human-computer interaction, and software design.
8.        硕士课程：
交互系统原理
3D 用户界面
机器学习 
多模式接口 
人机交互理论 
数据分析的高级方法 
交互系统心理学 
人类技术社会 
人机交互项目 
HCI 研讨会 
展览人机交互项目
跨学科参考文献 1 2
深化人机交互 1 2
高级交互系统 1 2
高级可用性 
高级人为因素 
高级用户体验 
计算机科学 I - 概念
计算机科学 II - 理论 
信息学 III - 应用 
计算机科学 IV - 实践 
计算机科学精选章节 
诊断、测试理论和测试开发 
网络和移动通信专题
数字创业 
人机交互基础知识 1 2

9.        毕业方向：
人机系统课程的毕业生在私营部门以及研究机构从事技术型设计工作。这项工作通常在由计算机科学家、心理学家、设计师、工程师和商业科学家组成的跨学科项目团队中进行。与应用领域一样，职位也多种多样，例如可用性工程师、用户研究员、用户界面概念开发人员、信息架构师、用户体验工程师、游戏界面设计师/架构师或人因顾问。典型任务包括分析和规范用户对技术系统的需求、用户界面的设计和实现以及通过测试对其进行验证。毕业生在大公司的可用性或用户体验部门、小型机构或独立担任顾问工作。
"
慕尼黑大学,人机交互,Mensch-Computer-Interaktion,"授课语言：德语 英语
1.	官网： https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/mensch-computer-interaktion-master-hauptfach-4517.html

2.	申请方式：网申

3.	截止日期：夏季学期截止1月15日，冬季学期截止7月15日

4.	申请材料：基本材料

5.	授课语言：德英语，所需德英语言等级未在官网详细列出，建议咨询专业负责人studentenbetreuer@medien.informatik.uni-muenchen.de

6.	匹配度说明及选拔标准：
Eignungsverfahren -入学要求是拥有德国或国外媒体信息学、计算机科学或相关学科的第一个专业大学学位或同等学位，在人机互动领域有足够的基础知识，并成功参加能力测试。能力测试的申请必须在7月15日之前提交给大学的计算机科学研究所，用于下一个冬季学期，在1月15日之前提交用于下一个夏季学期（截止日期）。

7.	本科课程：建议参考本科媒体信息学（Media informatics）课程，英文版介绍网址 https://www.medien.ifi.lmu.de/studieninteressierte/studiengang/bachelor/#so-laeuft-das-studium-ab-how-the-study-p

8.	硕士课程：
人机交互硕士课程（硕士）是一个连续的课程，建立在媒体信息学学士课程的基础上。媒体信息学是一门应用计算机科学，涉及媒体信息的日益数字化处理以及由此产生的计算机科学、数字通信技术和多媒体的现代概念的融合。
媒体信息学研究是计算机科学研究的一个变种。拥有大学水平的数学和计算机科学的基础知识，它还包括计算机科学学位的经典元素。然而，培训更注重应用，所教授的理论较少。它不仅是指应用现有的软件进行媒体处理，最重要的是了解其背后的原理和自己开发多媒体软件的能力。以研究为导向的学位 ""理学硕士（M.Sc.）""特别使学生有资格获得博士学位和学术生涯。同时，还教授与工业实践相关的内容和技能。
 

9.	毕业方向：
毕业生通过实践-专业和学术培训，准备在研究、商业、工业、商务、行政和服务部门广泛就业。可能的雇主是多媒体公司、广告公司、软件公司、电信公司、广播公司和出版商，但也包括大多数公司的培训、EDP、公共关系和销售部门。以前的毕业生的经验表明，此外，来自完全不同的工业部门的公司，例如汽车工业在开发操作概念领域，也对这种培训的典型情况感兴趣。
以研究为导向的学位 ""理学硕士（M.Sc.）""也特别有资格申请博士学位和学术生涯。
"
慕尼黑工业大学,景观建筑,Landschaftsarchitektur,"授课语言：英德

1.	官网： https://www.tum.de/studium/studienangebot/detail/landschaftsarchitektur-master-of-arts-ma

2.	申请方式：网申+Uni-Assist

3.	截止日期：01.01-31.05（冬季学期） 01.10-15.01 （夏季学期）

4.	申请材料：
①.	基本材料
②.	入学申请书（官网下载申请表+签字）
③.	语言证书德语或英语：所需语言等级不明，建议咨询专业负责人，邮件地址info_mala@ar.tum.de
④.	如果有，职业培训、工作经验或实习证明（可选）。
⑤.	持有非欧盟国家硕士入学资格的申请者的初审文件（VPD）

5.	匹配度说明及选拔标准：Eignungsverfahren (第一轮看本科绩点，第二轮20分钟电话面试）

6.	本科课程：
TUM的本科专业在项目学习课程的前两个学期，致力于基础学科和方法论知识的学习，并了解景观建筑和景观规划的专业。你将获得设计、生态学和植物学领域的基本知识，自然和工程科学以及建筑和城市规划方面的基础知识。
从第三学期开始，你将在复杂的项目研究和核心科目中扩展你的知识。其他特定科目的必修模块涵盖建筑、城市规划、土壤科学、地理信息系统、计算机辅助设计、空间经济学和规划法等领域。通过各种选修模块，你有机会根据你的个人兴趣设置焦点，从而使你的学科概况更加鲜明。你可以选择城市规划、文科、环境社会学、空间规划、水利工程、湖泊学、运输规划、土地管理、林业和农业科学等领域。

7.	硕士课程：该学位课程涉及新的开放空间和景观的可持续和可行的设计和发展。设计活动是这方面的核心。它集中处理了公共空间中现有的历史结构。景观建筑学硕士课程传授建筑技术和植物使用、生态学、园林艺术和思想史以及规划理论和规划法等方面的知识。
 

8.	毕业方向：在完成景观建筑学的硕士学位后，你可以作为景观建筑师独立工作或在景观建筑办公室或国家行政部门工作。"
卡塞尔大学,景观设计与景观规划,Landschaftsarchitektur und Landschaftsplanung,"授课语言：德语

1.        官网： https://www.uni-kassel.de/uni/studium/landschaftsarchitektur-und-landschaftsplanung-master

2.        申请方式：网申

3.        截止日期：01.03.-15.07 和 01.09.- 15.01

4.        申请材料：无特殊要求，基本材料

5.        授课语言：德语，等级未在官网明确提出，建议咨询学校studieren@uni-kassel.de

6.        匹配度说明及选拔标准：
①.        明确指出以下学分：和历史相关科目、社会学、经济学、生态学等至少12分，和仪器、程序和技术相关科目，至少24个学分；
②.        景观和环境规划，景观建筑和开放空间规划，环境、建筑和规划法或设计/规划，以设计和规划/概念为重点的项目至少24个学分。如果以上学分不够可以录取后补课。

7.        本科课程：
 Overview of the Curriculum:
Semester 1:
Introduction to the field, basic theoretical and practical modules in landscape architecture and planning.
Modules include basic design and environmental sciences.
Semester 2:
Continuation of foundational studies with more emphasis on technical skills and beginning of specialized project work.
Introduction to landscape construction and project-based learning.
Semester 3 & 4:
Advanced modules focusing on project planning and specialized technical skills such as CAD applications.
Includes integrated projects that might require fieldwork and practical application of skills learned.
Semester 5 & 6:
Further specialization with modules on complex project planning and management.
Preparation for the bachelor thesis, which typically involves a significant design or research project.
Specialized Study Areas:
Field A: General Sciences
Field B: Visual Arts, Design, and Representation
Field C: Instruments, Methods, and Techniques
Field D: Planning Sciences and Planning Techniques
Electives: Modules chosen based on student interests that complement the compulsory curriculum.
Key Features:
Bachelor Thesis (BA): Culmination of the degree, requiring students to undertake a significant independent project or research.
Electives (WP): Allow students flexibility to pursue interests in specific areas of landscape architecture or related fields.
Integrated Project Work (IP): Emphasizes practical application of theoretical knowledge in real-world scenarios.
This curriculum is designed to provide a comprehensive foundation in landscape architecture and planning, equipping students with the necessary skills for professional practice or further study. Each semester builds on the previous, ensuring a well-rounded education that covers both the artistic and scientific aspects of landscape architecture.

8.        硕士课程：
本专业硕士学位课程在深入基础知识的基础上，传授面向当前研究和实践问题的知识和技能，这使得学生能够在建筑-空间或战略-概念的背景下，在规划的所有领域进行专业实践，获得所谓的 ""室内资格 ""并进行自己的科学研究。
 

9.        毕业方向：
例如，你可以在规划办公室工作，根据办公室的方向和规模，有不同的重点领域，如公共和私人开放空间的设计，参与和沟通的概念，处理自然和景观的计划和战略，或生态报告，例如为保护区或基础设施项目的干预。然而，为了在几年的专业经验后进入该商会，必须有一个硕士学位。如果你在学习期间喜欢研究，硕士学位使你能够在大学和其他研究机构从事科学工作，特别是在应用或基础研究领域。
此外，还有可能在园艺和景观设计的实施公司工作，例如。另一个目前也提供非常好的前景的领域是公共机构、市政当局或规划协会。在这里，主题范围从自然保护机构延伸到其他专业机构（例如，区域发展、农村发展/村庄重建或水管理），以及城市和市政当局的环境、城市规划或绿色空间办公室。此外，还有一些机构执行较大区域的规划任务，编制景观计划/景观框架计划或土地使用计划或空间发展计划，例如。最后，还有许多其他的可能性，比如在国际组织和咨询公司工作，在环境教育机构/自然保护中心工作，在环境协会和基金会工作，在负责自然保护或相关活动领域的部委工作，或者在大型保护区，如国家公园、生物圈保护区和自然公园工作。
"
汉诺威大学,建筑和城市规划,Architektur und Städtebau,"授课语言：德语，要求C1（DSH2,DAF 4×4）

1.        官网： https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/architektur-und-staedtebau/

2.        申请方式：通过u.a.

3.        截止日期：
•        冬季学期：04.15-05.31 
•        夏季学期：10.15-11.30 

4.        申请材料：基本材料+ 申请文件夹（动机信和作品）+为期三个月的实习经历
动机信要求：（A4纸 最多 4500 个字，包括空格）和申请文件夹（9 到 12 页 A3 纸作品）附在申请信中，动机信内容包括但不限于：申请人认为自己的兴趣特别适合本课程；专业与自己的职业目标是否相符，是否能够帮助到未来的工作；以及对本科知识的理解程度（科学和艺术原理或基本知识）。动机信和你的作品很重要！

5.        匹配度说明及选拔标准：没有具体的成绩限制，主要看当年学生申请情况

6.        本科课程：
 Semester Overview
Semester 1:
Interdependencies - 6 ECTS
Building Design I - 3 ECTS
History of Architecture - 3 ECTS
History of Garden Culture - 3 ECTS
Art and Design I - 3 ECTS
Media Representation in Architecture - 3 ECTS
Digital Methods I - 3 ECTS
Building Materials - 2 ECTS
Structural Systems - 4 ECTS
Semester 2:
Building Design II - 6 ECTS
History of Urban Design - 3 ECTS
Art and Design II - 6 ECTS
Digital Methods II - 3 ECTS
Load-Bearing Structures - 6 ECTS
Building Physics - 3 ECTS
Semester 3:
Architectural Design I - 6 ECTS
Architectural Theory - 6 ECTS
Wood Construction - 6 ECTS
Building Physics II - 3 ECTS
Energy Savings Ordinance - 1 ECTS
Building Services Engineering I - 6 ECTS
Urban Design Principles I - 3 ECTS
Semester 4:
Architectural Design II - 9 ECTS
Design Methodology - 6 ECTS
Basics of Building Law - 2 ECTS
Architectural Law - 2 ECTS
Building Services Engineering II - 3 ECTS
Reuse-Redevelop-Rebuild I - 6 ECTS
Urban Design Principles II - 6 ECTS
Semester 5:
Urban Design Project - 9 ECTS
Architecture, City and Society - 3 ECTS
Reuse-Redevelop-Rebuild II - 3 ECTS
Bachelor Thesis Accompanying Module - 5 ECTS
Semester 6:
Bachelor Thesis - 12 ECTS
Additional Notes:
A compulsory field trip of a minimum of 3 days is optional and can be taken any semester.
The curriculum is structured to gradually build expertise, starting from foundational knowledge in architecture and design principles to more complex aspects like urban design, legal considerations, and energy-efficient building practices.
The final year focuses on integrating all learned skills into a comprehensive urban design project and culminates with a bachelor thesis, emphasizing practical application and research.
 

7.        硕士课程：
建筑和城市规划硕士学位的目的是有资格从事城市和农村地区的建筑物、城市群和空间环境的开发、规划和建造工作。通过与景观建筑和环境规划课程的联合模块来加强跨学科工作的机会。该专业是以下五个模块的加深：设计和施工、设计和建筑理论、设计和城市规划、建筑的历史和理论、设计和表达。重点：建筑社会学 建筑施工 数字方法 设计与建筑理论 建筑技术 历史与理论 艺术与设计 都市主义 结构

8.        毕业方向：只有拥有硕士学位才能满足建筑师协会认可的学术要求。在德国，必须满足其他特定国家/地区的要求才能在建筑师协会中注册。该专业是德国为数不多的获得欧盟所有欧洲建筑师协会自动认可的学位之一。
"
汉诺威大学,景观科学,Landschaftswissenschaften,"授课语言：德语，要求B2

1.        官网： https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/landschaftswissenschaften/

2.        申请方式：网申

3.        截止日期：-7.15

4.        申请材料：基本材料

5.        匹配度说明及选拔标准：地理或地理科学类本科毕业生。无具体分数标准，但是成绩低于3.0将不予考虑

6.        本科课程：对应本科课程建议 (景观设计和环境规划)
景观设计和环境规划学位课程在自然、社会科学和艺术方法的基础上讲授城市和农村地区的空间规划发展。内容侧重于根据国家和全球背景下的当前挑战，对生活空间进行创造性的探索和改造。该学位课程培养的是能够在城市和国家之间的紧张关系领域认识、沟通、保持和创造品质的人物。工作范围从城市开放空间的空间改造和城市规划到农村地区大规模景观和自然保护概念的发展。教育的重点是以实践为导向的研究项目，结合研讨会、讲座和远足，为学生提供成为景观建筑师和环境规划师的基础知识。它涵盖了所有规模的专业领域的生态、社会、技术、历史、政治和设计问题。

7.        硕士课程：在内容和系统的广泛基础上处理景观过程的分析和预测，以及在研究、环境保护、资源和土地利用管理中应用有根据的科学方法和模型。考虑的重点是大气-植被-土壤-人类之间的相互作用、其中发生的过程以及人类控制的可能性。学习记录、分析和建模景观中的过程，以便为当前的使用和环境问题以及未来可持续管理战略的概念制定解决方案。重点：土壤科学 地球植物学 地理信息学 气象 自然地理学与景观生态学 环境规划 环境科学 水资源管理

8.        毕业方向：
环境和自然保护 
高校研究 
资源和土地利用管理 
风险评估 
环境建议和规划 
景观规划 
地理信息系统咨询 
备灾 
还可以在这些地方工作： 联邦和州当局 直辖市 工程和规划办公室 科学研究 发展合作 行业 保险公司和再保险公司
该专业还与日本鹤冈山形大学有合作，可以读双学位，在日专业：生物环境、生物资源工程或生物生产
"
汉诺威大学,景观建筑,Landschaftsarchitektur,"授课语言：德语，要求C1

1.	官网： https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/landschaftsarchitektur/

2.	申请方式：通过u.a.

3.	截止日期：
•	冬季学期：04.15-05.31 
•	夏季学期：10.15-11.30

4.	申请材料：基本材料+动机信+作品，动机信最多五页A4纸，作品最多10页A4纸，动机信要求与城市规划专业一样

5.	匹配度说明及选拔标准：本科为景观建筑与环境规划相关专业

6.	本科课程：
 设计与表达概论
自然保护与景观规划：基础与方法论
景观建筑、设计和历史
应用植物生态学和土壤科学I II III
设计城市景观和社会空间背景
景观建筑中的植被技术——基础
专业历史和地位，规划方法和规划政策
自然保护和景观规划——措施和工具
设计城市景观和社会变革
土壤和水生物工程-基础
种植设计基础
城市与区域规划、规划法
景观建筑、设计与理论

7.	硕士课程：
必修：风景园林史
景观建筑中的新兴话题
设计城市景观
选修： Vegetation technology and construction engineering - deepening
Design techniques in Landscape Architecture
重点：应用学习 设计 开放空间规划 风景园林/园林古迹保护史 景观建筑 植物用途 规划沟通 城市和空间发展 植被技术与施工技术
毕业方向：毕业生可以在规划办公室、政府办公室等。此外，毕业生有资格攻读博士学位。"
锡根大学,人机交互,Human Computer Interaction,"授课语言：英德

1.	官网： https://www.uni-siegen.de/zsb/studienangebot/master/hci.html?m=e

申请方式：网申，申请网址 https://www.uni-siegen.de/incoming/degree/application/study-program/mafristen.html

2.	截止日期： 
冬季学期Wintersemester:
von 01.05. bis 15.07.

夏季学期Sommersemester:
von 01.11. bis 15.01.
3.	申请材料：基本材料

4.	匹配度说明及选拔标准：
①.	经济工程、计算机科学、工商管理、设计、心理学或社会学的学士学位或类似学位，并在上述学科课程领域中占有至少60个学分。
②.	学位的最低等级：良好（2.5）。
③.	具有英语语言知识：
托福成绩至少达到94分或
雅思考试成绩不低于6.5分或
剑桥B2一级，成绩至少173分（B级）或
PTE学术考试成绩不低于58分或
显示英语语言能力达到B2水平的证书

5.	本科课程：根据上一条的匹配度看出这个专业本科基本面向经济工程、计算机科学、工商管理、设计、心理学或社会学的学士学位申请人，故可查阅以上这几个专业在锡根大学的本科课程。

6.	硕士课程：
国际硕士课程 ""人机交互 ""是一个连续的全日制学习课程，标准学习时间为四个学期。 
为了能够在与人类行动实践的相互联系中设计IT产品，有必要教授交互技术领域的基本技能，特别是移动和泛在应用、界面设计、面向用户的设计过程和方法、可用性标准和定性分析方法。这些核心内容将由工商管理、商业信息学、计算机科学、媒体研究、媒体法以及文化研究和社会学领域的必修选修模块或自由选择的模块加以补充。由于锡根大学在人机交互领域正在进行大量的研究活动，保证了研究和教学之间密切的实践联系。
此外，实习可以在公司/企业或研究机构中完成。硕士论文是硕士课程的最后一课。"
德累斯顿工业大学,园林建筑,LANDSCHAFTSARCHITEKTUR,"授课语言：德语

1.	官网： https://tu-dresden.de/studium/vor-dem-studium/studienangebot/sins/sins_studiengang?autoid=12698

2.	申请方式：邮寄+Uni-Assist

3.	截止日期：4月1日至5月31日
4.	申请材料：无特殊要求
5.	匹配度说明及选拔标准：
①.	在以下至少三个学科领域具有广泛的知识和专长，每个领域至少有13个学分。
a)	景观规划
b)	景观建筑/开放空间开发
c)	景观工程
d)	植物使用
e)	园林古迹的保护/景观建筑的历史
②.	提供德语语言能力的证明,申请德语预科班的最低要求是提供德语B1证书+B2课程的参加证书。申请预科的学生也必须在申请时提交德语B1证书。德累斯顿的各种语言学校都提供德语课程，用于语言准备或掌握基本/中级技能。这些课程的费用一般必须由学员自己承担。

6.	本科课程：课程内容包括景观建筑的基础知识、植物科学和使用。
如景观建筑设计、生态学和植物学、设计和表现理论、景观建筑的历史、景观和空间规划、城市规划、种植规划、园林古迹保护、信息和通信技术以及景观建筑领域的综合介绍等课程（例如专业实践、设计）。
学位课程的内容还可以扩展到建筑和城市规划、景观建筑、景观设计和景观建筑等领域。此外，学位课程的内容还包括在建筑和城市规划、生态基础、景观设计、展示和交流以及综合素质等研究领域得到深化。建筑和城市规划研究领域包括城市规划、建筑历史和建筑参考。

7.	硕士课程： 
德累斯顿工业大学景观设计师的规划导向研究的一个关键方面是艺术、创意、科学、生态、规划和技术课程内容的连接，这些课程可以由其他学科的相关课程来补充。特别值得一提的是，与城市规划和建筑课程的密切联系。
项目课程是该课程所有阶段的重要组成部分，其中包括景观设计和土地景观规划的两个必修模块，以及景观设计、景观规划、景观建设、植物利用、城市规划、景观建筑历史或景观遗产等四个项目的个人选修课。
法律基础和管理能力方面的必修模块也是该课程的一部分。大量的必修选修课使学生可以有自己的侧重点和特点。
在四个学期的课程中包括了11周的专业实习。
 

8.	毕业方向：毕业生将能够应对景观建筑的核心工作领域，其中包括景观设计、景观规划、景观建设、植物利用、城市规划、景观建筑的历史和景观遗产。"
柏林工业大学,园林建筑,Landschaftsarchitektur,"授课语言：德语

1.        官网： https://www.tu.berlin/studieren/studienangebot/alle-studiengaenge/studiengang/landschaftsarchitektur-m-sc/

2.        申请方式：Uni-Assist

3.        截止日期：仅冬季学期申请 02.04至15.06

4.        申请材料：基本材料

5.        匹配度说明及选拔标准：申请人必须能够提供6个月的专业实习证明，和在与景观建筑相关的项目导向课程框架内，至少有24个学分。

6.        本科课程：Compulsory Courses (Pflichtbereich)
Orientation Studio Landscape Architecture - 12 LP, Portfolio Examination
Orientation Project Ecology and Environmental Planning - 12 LP, Portfolio Examination
Advanced Studio Landscape Architecture I & II - Each 12 LP, Portfolio Examination
History of Landscape Architecture, Urban Construction, Architecture - 6 LP, Portfolio Examination
Design and Representation for Landscape Architecture - 5 LP, Portfolio Examination, Written Exam
Landscape and Natural Basis - 5 LP, Portfolio Examination
Landscape Architectural Design of Stadium Spaces - 5 LP, Portfolio Examination
Landscape Architecture Techniques and Urban Systems - 5 LP, Portfolio Examination
Plant Science and Application - 5 LP, Portfolio Examination
Planning and Society - 6 LP, Portfolio Examination
Technical-Constructive Foundations of Landscape Architecture - 8 LP, Portfolio Examination
Ecological Foundations - 5 LP, Written Exam
Professional Practical Project - 20 LP, Portfolio Examination
Bachelor Colloquium in Landscape Architecture - 3 LP, No Examination
Elective Mandatory Courses (Wahlpflichtbereich)
Current Tendencies of Landscape Architecture and Spatial Representation - 6 LP, Portfolio Examination
Introduction to Geoinformation Processing - 5 LP, Portfolio Examination
Garden Monument Care and Cultural Landscape Protection - 6 LP, Portfolio Examination
Constructive-Detailed Design and Project Management - 6 LP, Portfolio Examination
Landscape Design - 6 LP, Portfolio Examination
Living Spaces and Vegetation - 6 LP, Portfolio Examination
Outdoor Plants - 6 LP, Portfolio Examination
Planning in Theory and Practice - 6 LP, Portfolio Examination
Environmental Problems of the 21st Century - River Solution - 6 LP, Written Exam
Vegetation Technology - 6 LP, Written Exam
General Elective Area (Wahlbereich)
Modules from the entire subject area of the Technical University Berlin and other equivalent institutions - 15-21 LP, Examination form depends on selected modules
This curriculum layout is geared toward providing a comprehensive education in landscape architecture, balancing practical design skills with theoretical knowledge and specialized topics like ecological planning and project management. The progression allows students to acquire foundational skills and knowledge before engaging in more specialized and complex projects and studies.
 
7.        硕士课程：在景观设计的硕士学位课程中，你将特别处理开放空间和物体规划、植被技术/植物使用以及景观和物体建造等专业领域，并加深你以前的知识。在学习过程中，你将被教授文化、方法、美学和工程方面的内容。Compulsory Modules (Pflichtbereich)
Masterstudio Landschaftsarchitektur I, II, III - 12 LP each, Portfolio Examination
Baugeschichte und Konstruktion in der Landschaftsarchitektur (History and Construction in Landscape Architecture) - 5 LP, Portfolio Examination
Entwerfen mit Pflanzen (Designing with Plants) - 5 LP, Portfolio Examination
Entwicklung des Stadtgrüns (Development of Urban Greenery) - 5 LP, Portfolio Examination
Entwurfstheorien und Digitale visuelle Studien (Design Theories and Digital Visual Studies) - 6 LP, Portfolio Examination
Methoden und Techniken im Objektbau und in der Gartenkmalpflege (Methods and Techniques in Object Construction and Garden Monument Care) - 5 LP, Portfolio Examination
Ökologie und Städtebau (Ecology and Urban Planning) - 4 LP, Portfolio Examination
Räumliche Ordnung (Spatial Order) - 4 LP, Portfolio Examination
Theorien und Methoden der Landschaftsarchitektur und Freiraumplanung (Theories and Methods of Landscape Architecture and Open Space Planning) - 6 LP, Portfolio Examination
Masterkolloquium Landschaftsarchitektur (Master's Colloquium in Landscape Architecture) - 3 LP, No Examination
Elective Compulsory Modules (Wahlpflichtbereich)
Vertiefung Future (Specialization Future) - 6 LP, Portfolio Examination
Vertiefung Heritage (Specialization Heritage) - 6 LP, Portfolio Examination
Vertiefung Feldforschung (Specialization Field Research) - 6 LP, Portfolio Examination
Landschafts- und Umweltplanung (Landscape and Environmental Planning) - 6 LP, Portfolio Examination
Spezielle Themen der Stadtkologie (Special Topics in Urban Ecology) - 6 LP, Portfolio Examination
Elective Modules (Wahlbereich)
Modules from the entire range of subjects offered at the Technical University of Berlin, other equivalent universities in Germany, and recognized universities abroad - 12 LP, Examination type varies based on the selected modules.
This curriculum structure emphasizes a blend of practical design and theoretical study, incorporating advanced specializations and integrating a comprehensive understanding of landscape architecture, ecological concerns, and urban planning. It allows for a tailored educational path with a mix of compulsory and elective courses to enhance specific interests and career objectives within the field of landscape architecture.
 

8.        毕业方向：作为毕业生，你可以作为景观设计师独立负责地工作，并承担研究和开发任务或管理和行政的领导职位，特别是公共和私人开放空间。你将设计公共绿地、私人公园和花园、学校和当局等公共建筑的场地，以及操场，参与了城市和社区的美学设计。毕业生也经常在职业和技术学校担任教学职务。
"
